name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses,,base_volume,base_vol_auto
,36917,12364,10821,Highway,1,1.06,1,38,1360,1,0,0.15,4,1,1490.969067,2.199514323,,,1240.8746,1240.8746
,36918,12364,10822,Highway,1,0.52,1,32,1440,1,0,0.15,4,1,2184.958092,1.729421023,,,728.3557,728.3557
,36919,12364,10828,Highway,1,0.53,1,32,2160,1,0,0.15,4,1,1750.300546,1.100288266,,,1352.7878,1352.7878
,36920,12364,12367,Highway,1,0.95,1,27,891,1,0,0.15,4,1,376.9191459,2.146626975,,,21.5687,21.5687
,36921,12365,11927,Highway,1,1.77,1,30,770,1,0,0.15,4,1,201.4,3.984985247,,,62.206,62.206
,36922,12365,12363,Highway,1,1.84,1,30,600,1,0,0.15,4,1,432.4440631,4.28895457,,,0,0
,36923,12365,12372,Highway,1,1.53,1,30,600,1,0,0.15,4,1,0,3.4425,,,0,0
,36924,12366,8943,Highway,1,0.25,1,32,2100,1,0,0.15,4,1,634.9877531,0.492037939,,,134.8324,134.8324
,36925,12366,10816,Highway,1,0.5,1,32,1400,1,0,0.15,4,1,2048.517638,1.57127602,,,1693.6934,1693.6934
,36926,12366,10817,Highway,1,0.55,1,29,990,1,0,0.15,4,1,976.7750904,1.39385849,,,112.3636,112.3636
,36927,12367,5742,Highway,1,0.42,1,25,405,1,0,0.15,4,1,274.7582275,1.145028347,,,4.9957,4.9957
,36928,12367,10823,Highway,1,0.5,1,25,510,1,0,0.15,4,1,564.3711075,1.594929835,,,122.4625,122.4625
,36929,12367,12364,Highway,1,0.95,1,27,648,1,0,0.15,4,1,829.8544818,2.904071399,,,753.8904,753.8904
,36930,12367,12368,Highway,1,0.21,1,25,450,1,0,0.15,4,1,361.0617725,0.587832697,,,63.8427,63.8427
,36931,12368,4529,Highway,1,0.52,1,28,1980,1,0,0.15,4,1,2037.391794,1.34488882,,,1871.1223,1871.1223
,36932,12368,5742,Highway,1,0.45,1,28,1980,1,0,0.15,4,1,2002.278197,1.153679188,,,25.5088,25.5088
,36933,12368,12367,Highway,1,0.21,1,25,450,1,0,0.15,4,1,702.2928929,1.004981811,,,431.5131,431.5131
,36934,12368,12369,Highway,1,0.3,1,25,810,1,0,0.15,4,1,402.498648,0.801584782,,,339.5723,339.5723
,36935,12369,4529,Highway,1,0.45,1,25,405,1,0,0.15,4,1,692.6179133,2.578201861,,,554.5886,554.5886
,36936,12369,10829,Highway,1,0.06,1,25,729,1,0,0.15,4,1,820.7964756,0.193712474,,,355.7729,355.7729
,36937,12369,12368,Highway,1,0.3,1,25,450,1,0,0.15,4,1,846.6838866,2.148501929,,,425.96,425.96
,36938,12370,6905,Highway,1,0.26,1,28,1440,1,0,0.15,4,1,1254.018665,0.629860141,,,1296.3452,1296.3452
,36939,12370,6907,Highway,1,0.26,1,18,729,1,0,0.15,4,1,171.3498587,0.845357117,,,116.6809,116.6809
,36940,12370,8342,Highway,1,0.5,1,28,1440,1,0,0.15,4,1,1018.867407,1.162593431,,,285.6166,285.6166
,36941,12370,12222,Highway,1,0.07,1,18,396,1,0,0.15,4,1,450.0138002,0.280033113,,,142.9932,142.9932
,36942,12371,10290,Highway,1,0.63,1,50,1200,1,0,0.15,4,1,1450.123524,1.155328823,,,0,0
,36943,12371,11443,Highway,1,0.77,1,42,1050,1,0,0.15,4,1,507.192129,1.227886766,,,9.6769,9.6769
,36944,12371,12383,Highway,1,0.58,1,37,870,1,0,0.15,4,1,926.9871802,1.183200938,,,0,0
,36945,12372,11997,Highway,1,0.19,1,30,600,1,0,0.15,4,1,0,0.4275,,,0,0
,36946,12372,12363,Highway,1,1,1,39,860,1,0,0.15,4,1,0,1.75,,,0,0
,36947,12372,12365,Highway,1,1.53,1,30,770,1,0,0.15,4,1,0,3.4425,,,0,0
,36948,12373,9785,Highway,1,0.58,1,38,2520,1,0,0.15,4,1,1711.449776,1.04276291,,,341.1133,341.1133
,36949,12373,9787,Highway,1,0.6,1,36,1620,1,0,0.15,4,1,1397.529394,1.124768301,,,4.3189,4.3189
,36950,12373,10282,Highway,1,0.87,1,40,2520,1,0,0.15,4,1,1214.639609,1.533065483,,,66.999,66.999
,36951,12373,12374,Highway,1,0.83,1,38,1440,1,0,0.15,4,1,2274.435141,2.614764223,,,0,0
,36952,12374,6345,Highway,1,0.51,1,36,1620,1,0,0.15,4,1,3050.229107,2.33469,,,0,0
,36953,12374,9788,Highway,1,0.44,1,25,360,1,0,0.15,4,1,314.93,1.258768665,,,8.3806,8.3806
,36954,12374,9888,Highway,1,1.25,1,44,2160,1,0,0.15,4,1,1370.893872,2.020072073,,,53.7612,53.7612
,36955,12374,12373,Highway,1,0.83,1,38,1440,1,0,0.15,4,1,1825.759281,1.935097103,,,412.4313,412.4313
,36956,12375,6332,Highway,1,0.49,1,32,2440,1,0,0.15,4,1,2150.010901,1.038458064,,,656.8479,656.8479
,36957,12375,9789,Highway,1,0.14,1,25,360,1,0,0.15,4,1,627.41,0.835971441,,,162.2594,162.2594
,36958,12375,11158,Highway,1,0.5,1,38,1580,1,0,0.15,4,1,3099.210383,2.540437764,,,0,0
,36959,12376,6334,Highway,1,1.41,1,29,450,1,0,0.15,4,1,4.27,3.172500003,,,0,0
,36960,12376,6345,Highway,1,0.67,1,38,1620,1,0,0.15,4,1,2247.059068,1.730527006,,,519.2431,519.2431
,36961,12376,6364,Highway,1,0.98,1,36,1030,1,0,0.15,4,1,93.01267159,1.715014663,,,207.9969,207.9969
,36962,12376,9931,Highway,1,0.1,1,36,2700,1,0,0.15,4,1,3286.255943,0.224377944,,,0,0
,36963,12377,6044,Highway,1,0.23,1,33,770,1,0,0.15,4,1,846.7334356,0.537919434,,,0,0
,36964,12377,6045,Highway,1,0.51,1,33,510,1,0,0.15,4,1,630.6123291,1.307958602,,,0,0
,36965,12377,12378,Highway,1,1.26,1,30,770,1,0,0.15,4,1,373.4597336,2.855917223,,,0,0
,36966,12378,6058,Highway,1,2,1,29,770,1,0,0.15,4,1,0,4.5,,,0,0
,36967,12378,6059,Highway,1,0.38,1,25,770,1,0,0.15,4,1,373.4597336,1.014570043,,,0,0
,36968,12378,12377,Highway,1,1.26,1,30,770,1,0,0.15,4,1,311.4916046,2.845123118,,,0,0
,36969,12379,5857,Highway,1,0.5,1,25,340,1,0,0.15,4,1,426.08,1.768937092,,,0,0
,36970,12379,5871,Highway,1,0.41,1,25,770,1,0,0.15,4,1,143.4053795,1.086677576,,,0,0
,36971,12379,10194,Highway,1,0.23,1,25,770,1,0,0.15,4,1,0,0.6095,,,0,0
,36972,12379,12380,Highway,1,0.2,1,25,770,1,0,0.15,4,1,0,0.53,,,0,0
,36973,12380,10194,Highway,1,0.23,1,25,770,1,0,0.15,4,1,863.109352,0.740216595,,,0,0
,36974,12380,10195,Highway,1,0.57,1,25,600,1,0,0.15,4,1,641.3846205,1.778445534,,,425.0644,425.0644
,36975,12380,12379,Highway,1,0.2,1,25,770,1,0,0.15,4,1,14.95053032,0.53000001,,,0,0
,36976,12381,3114,Highway,1,0.5,1,38,1620,1,0,0.15,4,1,829.7226324,0.882741484,,,118.5465,118.5465
,36977,12381,11776,Highway,1,0.9,1,39,1540,1,0,0.15,4,1,484.2394122,1.576979624,,,28.415,28.415
,36978,12381,11777,Highway,1,0.18,1,40,2310,1,0,0.15,4,1,2715.323745,0.392320308,,,847.7917,847.7917
,36979,12381,12382,Highway,1,0.5,1,40,2430,1,0,0.15,4,1,2429.76,0.987455562,,,0,0
,36980,12382,8278,Highway,1,1.39,1,44,1620,1,0,0.15,4,1,2613.792322,4.084109758,,,29.1545,29.1545
,36981,12382,12381,Highway,1,0.5,1,40,2430,1,0,0.15,4,1,2607.82995,1.024226002,,,994.7532,994.7532
,36982,12383,7287,Highway,1,2.57,1,45,1170,1,0,0.15,4,1,1007.500245,4.352145814,,,80.6667,80.6667
,36983,12383,12371,Highway,1,0.58,1,37,520,1,0,0.15,4,1,850.0940385,1.94710539,,,9.6769,9.6769
,36984,12383,12390,Highway,1,0.9,1,30,350,1,0,0.15,4,1,688.2501592,6.062168434,,,0,0
,36985,12384,6913,Highway,1,0.37,1,28,2430,1,0,0.15,4,1,2093.952161,0.8937019,,,1827.6109,1827.6109
,36986,12384,12713,Highway,1,0.06,1,29,711,1,0,0.15,4,1,846.1515043,0.171106603,,,712.4032,712.4032
,36987,12385,5832,Highway,1,0.19,1,28,810,1,0,0.15,4,1,29.02,0.427500094,,,0,0
,36988,12385,12291,Highway,1,0.26,1,28,405,1,0,0.15,4,1,174.9436253,0.587715607,,,10.0051,10.0051
,36989,12385,12296,Highway,1,0.46,1,28,4800,1,0,0.15,4,1,46.12,1.035000001,,,0,0
,36990,12386,6872,Highway,1,0.49,1,28,1710,1,0,0.15,4,1,541.9757352,1.103983379,,,0,0
,36991,12386,10211,Highway,1,0.22,1,28,1710,1,0,0.15,4,1,2282.34,0.704450239,,,466.05,466.05
,36992,12386,12388,Highway,1,0.4,1,25,810,1,0,0.15,4,1,451.7942648,1.073937513,,,0,0
,36993,12387,7292,Highway,1,0.25,1,28,2520,1,0,0.15,4,1,711.1464469,0.562975659,,,371.436,371.436
,36994,12387,10825,Highway,1,0.86,1,40,810,1,0,0.15,4,1,868.4472978,1.760690603,,,3.6434,3.6434
,36995,12387,11062,Highway,1,1.08,1,23,360,1,0,0.15,4,1,498.7670448,4.294541642,,,152.6186,152.6186
,36996,12388,5826,Highway,1,0.32,1,25,360,1,0,0.15,4,1,451.7942648,1.133762562,,,0,0
,36997,12388,12386,Highway,1,0.4,1,25,360,1,0,0.15,4,1,155.6867909,1.065036856,,,401.1775,401.1775
,36998,12389,6185,Highway,1,0.04,1,36,1980,1,0,0.15,4,1,1348.69933,0.071937503,,,0,0
,36999,12389,12184,Highway,1,1.01,1,38,2520,1,0,0.15,4,1,502.9647603,1.767860622,,,0,0
,37000,12389,12310,Highway,1,0.08,1,25,600,1,0,0.15,4,1,628.1252397,0.246591745,,,255.76,255.76
,37001,12390,10291,Highway,1,0.34,1,27,810,1,0,0.15,4,1,1090.499375,1.100090241,,,1.4905,1.4905
,37002,12390,11444,Highway,1,0.2,1,30,1620,1,0,0.15,4,1,2017.136688,0.59422233,,,0,0
,37003,12390,12383,Highway,1,0.9,1,30,350,1,0,0.15,4,1,484.5664052,3.016984285,,,90.3435,90.3435
,37004,12390,12417,Highway,1,0.7,1,28,360,1,0,0.15,4,1,744.7072808,5.420490041,,,67.2203,67.2203
,37005,12391,8952,Highway,1,0.34,1,25,810,1,0,0.15,4,1,0,0.901,,,0,0
,37006,12391,9213,Highway,1,0.75,1,23,810,1,0,0.15,4,1,239.91,1.989577864,,,35.5589,35.5589
,37007,12391,9215,Highway,1,0.49,1,36,3780,1,0,0.15,4,1,3094.277545,0.907004931,,,1704.5925,1704.5925
,37008,12391,12392,Highway,1,0.58,1,36,2160,1,0,0.15,4,1,3132.144903,1.59198283,,,524.4168,524.4168
,37009,12392,8951,Highway,1,0.34,1,28,2520,1,0,0.15,4,1,1490.42345,0.777480636,,,108.9112,108.9112
,37010,12392,10831,Highway,1,1.02,1,34,1440,1,0,0.15,4,1,1925.602872,2.842876446,,,1619.9442,1619.9442
,37011,12392,12391,Highway,1,0.58,1,36,3780,1,0,0.15,4,1,3334.187545,1.093995693,,,1740.1513,1740.1513
,37012,12392,12393,Highway,1,0.42,1,36,3780,1,0,0.15,4,1,3470.26047,0.802129421,,,464.0894,464.0894
,37013,12393,8950,Highway,1,0.38,1,25,810,1,0,0.15,4,1,466.2329968,1.022016131,,,0,0
,37014,12393,10826,Highway,1,0.3,1,36,2160,1,0,0.15,4,1,3004.027473,0.777524994,,,464.0894,464.0894
,37015,12393,12392,Highway,1,0.42,1,36,2160,1,0,0.15,4,1,3346.125151,1.279233818,,,2124.1813,2124.1813
,37016,12394,10971,Highway,1,0.2,1,38,2160,1,0,0.15,4,1,3069.599824,0.533537391,,,1307.2473,1307.2473
,37017,12394,12403,Highway,1,0.4,1,38,2700,1,0,0.15,4,1,3320.151488,0.905787529,,,415.3982,415.3982
,37018,12395,8948,Highway,1,0.45,1,25,315,1,0,0.15,4,1,270.8438118,1.281041825,,,333.4278,333.4278
,37019,12395,8950,Highway,1,0.42,1,25,810,1,0,0.15,4,1,415.8003386,1.123499076,,,2.9843,2.9843
,37020,12395,8953,Highway,1,0.1,1,25,340,1,0,0.15,4,1,594.0923742,0.600585157,,,0,0
,37021,12395,10832,Highway,1,0.5,1,25,340,1,0,0.15,4,1,259.3083171,1.385900748,,,46.4138,46.4138
,37022,12395,10833,Highway,1,0.29,1,28,1463,1,0,0.15,4,1,490.9781218,0.653603546,,,6.1436,6.1436
,37023,12396,10061,Highway,1,0.2,1,62,6000,1,0,0.15,4,1,5536.134933,0.22850406,,,4084.6123,4084.6123
,37024,12396,12394,Highway,1,0.19,1,30,1450,1,0,0.15,4,1,1975.752991,0.623986827,,,1504.2944,1504.2944
,37025,12397,10832,Highway,1,0.25,1,28,2520,1,0,0.15,4,1,2115.701891,0.59976293,,,1557.6495,1557.6495
,37026,12397,10833,Highway,1,0.38,1,28,1540,1,0,0.15,4,1,2430.04295,1.561769446,,,502.8493,502.8493
,37027,12397,12398,Highway,1,0.5,1,24,2520,1,0,0.15,4,1,992.868552,1.329337479,,,332.9852,332.9852
,37028,12397,12401,Highway,1,1.01,1,29,1440,1,0,0.15,4,1,1133.406169,2.388788013,,,0,0
,37029,12398,8952,Highway,1,0.65,1,25,810,1,0,0.15,4,1,0,1.7225,,,0,0
,37030,12398,12397,Highway,1,0.5,1,24,1440,1,0,0.15,4,1,1249.389798,1.427003332,,,102.6249,102.6249
,37031,12398,12450,Highway,1,1.02,1,29,1440,1,0,0.15,4,1,992.868552,2.364157372,,,332.9852,332.9852
,37032,12399,2199,Highway,1,2.7,1,62,6000,1,0,0.15,4,1,8700.985747,4.279536888,,,0,0
,37033,12400,10827,Highway,1,0.08,1,32,1400,1,0,0.15,4,1,2966.604931,0.571322521,,,2556.7848,2556.7848
,37034,12400,12406,Highway,1,0.63,1,36,1360,1,0,0.15,4,1,279.9949633,1.102754664,,,43.753,43.753
,37035,12400,12407,Highway,1,0.66,1,36,1440,1,0,0.15,4,1,1557.192741,1.358070093,,,0,0
,37036,12401,10827,Highway,1,0.59,1,32,1440,1,0,0.15,4,1,2622.117089,2.825750169,,,1723.7393,1723.7393
,37037,12401,10834,Highway,1,0.52,1,28,1400,1,0,0.15,4,1,1015.616622,1.213204766,,,97.8638,97.8638
,37038,12401,12397,Highway,1,1.01,1,29,1440,1,0,0.15,4,1,1682.023729,2.836554584,,,958.1409,958.1409
,37039,12401,12402,Highway,1,0.63,1,32,1620,1,0,0.15,4,1,2139.839501,1.730650818,,,999.7806,999.7806
,37040,12402,10840,Highway,1,0.44,1,32,1620,1,0,0.15,4,1,1321.854914,0.914134618,,,698.3658,698.3658
,37041,12402,12401,Highway,1,0.63,1,32,1440,1,0,0.15,4,1,2361.632703,2.409464516,,,1539.6607,1539.6607
,37042,12402,12454,Highway,1,0.99,1,34,1440,1,0,0.15,4,1,817.9845871,1.971003524,,,301.4149,301.4149
,37043,12403,10975,Highway,1,0.62,1,38,1440,1,0,0.15,4,1,2387.738034,2.139559161,,,415.3982,415.3982
,37044,12403,12394,Highway,1,0.4,1,38,2700,1,0,0.15,4,1,1285.167455,0.704619834,,,25.3149,25.3149
,37045,12403,12399,Highway,1,0.19,1,30,1450,1,0,0.15,4,1,1128.273454,0.448395864,,,0,0
,37046,12404,2435,Highway,1,0.11,1,24,1540,1,0,0.15,4,1,524.6886714,0.292033604,,,400.3321,400.3321
,37047,12404,10841,Highway,1,1.27,1,34,720,1,0,0.15,4,1,785.7707391,2.957736863,,,375.9727,375.9727
,37048,12404,12410,Highway,1,0.89,1,23,711,1,0,0.15,4,1,7.91,2.358500005,,,0,0
,37049,12404,12776,Highway,1,0.2,1,29,810,1,0,0.15,4,1,1048.34099,0.618353226,,,872.7354,872.7354
,37050,12405,2918,Highway,1,0.39,1,25,770,1,0,0.15,4,1,918.9252094,1.318290089,,,465.4884,465.4884
,37051,12405,5806,Highway,1,0.7,1,25,600,1,0,0.15,4,1,398.684465,1.904126157,,,590.4638,590.4638
,37052,12405,11867,Highway,1,0.23,1,25,340,1,0,0.15,4,1,688.7503185,2.003818275,,,10.0027,10.0027
,37053,12406,10834,Highway,1,0.63,1,32,1440,1,0,0.15,4,1,2273.818286,2.244635874,,,1858.6846,1858.6846
,37054,12406,12400,Highway,1,0.63,1,36,1540,1,0,0.15,4,1,758.2736782,1.110831901,,,717.5209,717.5209
,37055,12406,12407,Highway,1,0.2,1,32,1400,1,0,0.15,4,1,2574.440634,0.981308011,,,1154.5941,1154.5941
,37056,12406,12408,Highway,1,1.03,1,32,891,1,0,0.15,4,1,565.5375632,2.066494902,,,44.6624,44.6624
,37057,12407,4529,Highway,1,0.65,1,28,1980,1,0,0.15,4,1,2140.965031,1.729070537,,,47.2625,47.2625
,37058,12407,10828,Highway,1,0.29,1,32,2160,1,0,0.15,4,1,1990.668343,0.623280927,,,1107.3316,1107.3316
,37059,12407,12400,Highway,1,0.66,1,36,1620,1,0,0.15,4,1,2208.331253,1.667770781,,,1839.2638,1839.2638
,37060,12407,12406,Highway,1,0.2,1,32,1400,1,0,0.15,4,1,2295.755202,0.765027929,,,1756.1001,1756.1001
,37061,12408,5861,Highway,1,0.44,1,25,729,1,0,0.15,4,1,408.1037601,1.181557057,,,44.6624,44.6624
,37062,12408,10829,Highway,1,0.5,1,22,810,1,0,0.15,4,1,516.267701,1.354705184,,,109.9298,109.9298
,37063,12408,10835,Highway,1,0.87,1,23,450,1,0,0.15,4,1,488.4619687,2.740305191,,,210.7609,210.7609
,37064,12408,12406,Highway,1,1.03,1,32,648,1,0,0.15,4,1,1069.952411,3.992473093,,,815.423,815.423
,37065,12409,10197,Highway,1,0.19,1,28,1360,1,0,0.15,4,1,1512.427764,0.514680185,,,12.8681,12.8681
,37066,12409,11892,Highway,1,0.31,1,28,1880,1,0,0.15,4,1,1020.843493,0.705585152,,,55.5432,55.5432
,37067,12409,12411,Highway,1,0.36,1,28,405,1,0,0.15,4,1,0,0.81,,,0,0
,37068,12410,8527,Highway,1,0.51,1,22,396,1,0,0.15,4,1,467.7158163,1.708789422,,,0,0
,37069,12410,10835,Highway,1,0.17,1,22,450,1,0,0.15,4,1,975.4791142,1.801866871,,,882.2452,882.2452
,37070,12410,12404,Highway,1,0.89,1,23,396,1,0,0.15,4,1,560.7636522,3.646842063,,,511.9003,511.9003
,37071,12410,12464,Highway,1,1,1,24,430,1,0,0.15,4,1,407.6966726,2.940922524,,,12.3225,12.3225
,37072,12411,2924,Highway,1,1.24,1,29,1720,1,0,0.15,4,1,1128.875546,2.859026112,,,0.1777,0.1777
,37073,12411,11892,Highway,1,0.04,1,28,1880,1,0,0.15,4,1,1551.211344,0.095562035,,,38.2141,38.2141
,37074,12411,12409,Highway,1,0.36,1,28,405,1,0,0.15,4,1,138.366461,0.811471387,,,0,0
,37075,12411,12413,Highway,1,1.26,1,29,450,1,0,0.15,4,1,426.1058491,3.138886724,,,0.6922,0.6922
,37076,12412,6359,Highway,1,0.79,1,43,770,1,0,0.15,4,1,552.1775491,1.292270696,,,0,0
,37077,12412,11159,Highway,1,0.34,1,38,1440,1,0,0.15,4,1,1451.572076,0.673988867,,,0,0
,37078,12412,11163,Highway,1,0.81,1,42,1440,1,0,0.15,4,1,1541.815671,1.495409416,,,0,0
,37079,12412,11164,Highway,1,0.73,1,36,770,1,0,0.15,4,1,1138.411772,2.062265658,,,0,0
,37080,12413,2926,Highway,1,0.87,1,29,1800,1,0,0.15,4,1,2434.451539,2.830783032,,,0.6922,0.6922
,37081,12413,10199,Highway,1,0.29,1,28,1980,1,0,0.15,4,1,1449.107368,0.677460929,,,275.8416,275.8416
,37082,12413,12411,Highway,1,1.26,1,29,450,1,0,0.15,4,1,554.7365381,3.707948921,,,38.2141,38.2141
,37083,12414,11872,Highway,1,1.35,1,30,1360,1,0,0.15,4,1,827.4777536,3.093004053,,,26.3153,26.3153
,37084,12414,11873,Highway,1,1.01,1,29,2060,1,0,0.15,4,1,525.8988994,2.273787013,,,46.7247,46.7247
,37085,12414,12419,Highway,1,2.32,1,40,720,1,0,0.15,4,1,162.7750902,4.061363617,,,0,0
,37086,12415,6361,Highway,1,0.73,1,38,1440,1,0,0.15,4,1,502.994103,1.279945158,,,0,0
,37087,12415,11163,Highway,1,0.83,1,38,1440,1,0,0.15,4,1,1337.82122,1.591624291,,,286.9895,286.9895
,37088,12415,11164,Highway,1,0.72,1,38,1620,1,0,0.15,4,1,1107.356218,1.295367499,,,0,0
,37089,12415,11170,Highway,1,0.66,1,36,2160,1,0,0.15,4,1,1381.419802,1.179843579,,,113.5501,113.5501
,37090,12415,12416,Highway,1,0.81,1,38,2520,1,0,0.15,4,1,2129.078352,1.510360699,,,0,0
,37091,12416,11165,Highway,1,0.5,1,36,1620,1,0,0.15,4,1,2396.584737,1.413844707,,,0,0
,37092,12416,11171,Highway,1,0.6,1,25,513,1,0,0.15,4,1,479.6489668,1.755073874,,,36.15,36.15
,37093,12416,12415,Highway,1,0.81,1,38,1440,1,0,0.15,4,1,1544.084068,1.6584358,,,123.9399,123.9399
,37094,12417,11441,Highway,1,1.1,1,40,810,1,0,0.15,4,1,546.3275052,1.976220922,,,67.2203,67.2203
,37095,12417,12285,Highway,1,1.38,1,42,1050,1,0,0.15,4,1,198.3797755,2.185351675,,,0,0
,37096,12417,12390,Highway,1,0.7,1,28,360,1,0,0.15,4,1,819.5350844,7.21500506,,,0,0
,37097,12418,6361,Highway,1,1.03,1,36,720,1,0,0.15,4,1,970.4453323,2.567346104,,,382.205,382.205
,37098,12418,11160,Highway,1,0.59,1,36,1440,1,0,0.15,4,1,950.4309451,1.057692243,,,3.3136,3.3136
,37099,12418,11165,Highway,1,0.32,1,33,810,1,0,0.15,4,1,1083.488107,0.892645354,,,26.2958,26.2958
,37100,12418,11166,Highway,1,0.98,1,36,680,1,0,0.15,4,1,1098.475058,3.216529065,,,0,0
,37101,12419,2529,Highway,1,1.01,1,42,1360,1,0,0.15,4,1,1991.286309,2.528120042,,,95.9568,95.9568
,37102,12419,5948,Highway,1,0.5,1,30,770,1,0,0.15,4,1,851.6746055,1.349503518,,,283.0229,283.0229
,37103,12419,11897,Highway,1,1.06,1,42,2060,1,0,0.15,4,1,1350.710664,1.717175437,,,253.3019,253.3019
,37104,12419,12414,Highway,1,2.32,1,40,810,1,0,0.15,4,1,315.076653,4.071950754,,,0,0
,37105,12420,11160,Highway,1,0.97,1,42,1360,1,0,0.15,4,1,1866.508413,2.223603803,,,808.1727,808.1727
,37106,12420,11161,Highway,1,0.52,1,36,2520,1,0,0.15,4,1,1271.138996,0.917574533,,,177.0788,177.0788
,37107,12420,11166,Highway,1,0.94,1,40,720,1,0,0.15,4,1,943.2883448,2.268100729,,,6.9135,6.9135
,37108,12420,12423,Highway,1,1.06,1,42,1360,1,0,0.15,4,1,2659.312938,4.77652906,,,0,0
,37109,12421,5969,Highway,1,0.46,1,25,340,1,0,0.15,4,1,186.9,1.234121047,,,0,0
,37110,12421,5989,Highway,1,1.05,1,27,860,1,0,0.15,4,1,0,2.3625,,,0,0
,37111,12421,11898,Highway,1,1.51,1,29,770,1,0,0.15,4,1,240.17,3.401787561,,,0,0
,37112,12422,6052,Highway,1,0.5,1,25,340,1,0,0.15,4,1,0,1.325,,,0,0
,37113,12422,6068,Highway,1,0.5,1,33,770,1,0,0.15,4,1,0,0.982,,,0,0
,37114,12423,6364,Highway,1,1.03,1,36,1030,1,0,0.15,4,1,1088.911428,2.091995,,,0,0
,37115,12423,9971,Highway,1,0.22,1,38,1720,1,0,0.15,4,1,2698.036809,0.684697343,,,0,0
,37116,12423,11167,Highway,1,1.05,1,36,770,1,0,0.15,4,1,849.45307,2.187418156,,,141.2587,141.2587
,37117,12423,12420,Highway,1,1.06,1,42,1360,1,0,0.15,4,1,2200.229829,3.129944381,,,989.488,989.488
,37118,12424,4087,Highway,1,0.24,1,38,2400,1,0,0.15,4,1,2523.739799,0.486027841,,,15.0383,15.0383
,37119,12424,4488,Highway,1,0.98,1,36,720,1,0,0.15,4,1,863.008507,2.170133618,,,0,0
,37120,12424,9976,Highway,1,0.12,1,38,1720,1,0,0.15,4,1,2279.745129,0.293328807,,,922.7498,922.7498
,37121,12424,12425,Highway,1,1.13,1,40,720,1,0,0.15,4,1,647.6901212,2.143994568,,,55.0763,55.0763
,37122,12425,4497,Highway,1,1.06,1,42,2520,1,0,0.15,4,1,1333.626175,1.694625231,,,53.4604,53.4604
,37123,12425,11087,Highway,1,0.33,1,36,2520,1,0,0.15,4,1,1496.590116,0.586736465,,,3.3874,3.3874
,37124,12425,11167,Highway,1,0.82,1,38,1620,1,0,0.15,4,1,1853.689916,1.751289418,,,624.6497,624.6497
,37125,12425,12424,Highway,1,1.13,1,40,720,1,0,0.15,4,1,1137.400075,3.56087574,,,0,0
,37126,12426,7293,Highway,1,0.16,1,33,990,1,0,0.15,4,1,841.3309246,0.335437219,,,61.7245,61.7245
,37127,12426,11087,Highway,1,0.05,1,35,2520,1,0,0.15,4,1,1822.236747,0.10202701,,,713.4711,713.4711
,37128,12426,12427,Highway,1,0.48,1,32,1440,1,0,0.15,4,1,2501.185509,2.066633662,,,0.0174,0.0174
,37129,12427,4498,Highway,1,0.86,1,25,2520,1,0,0.15,4,1,121.131139,2.279001653,,,0,0
,37130,12427,11082,Highway,1,0.52,1,32,2160,1,0,0.15,4,1,2007.232412,1.120665443,,,0.0174,0.0174
,37131,12427,12426,Highway,1,0.48,1,32,1620,1,0,0.15,4,1,1949.554618,1.201924212,,,774.1159,774.1159
,37132,12427,12429,Highway,1,1.21,1,30,1540,1,0,0.15,4,1,981.8828448,2.78248773,,,0,0
,37133,12428,5897,Highway,1,0.44,1,25,770,1,0,0.15,4,1,16.78,1.166000036,,,0,0
,37134,12428,5912,Highway,1,0.6,1,25,360,1,0,0.15,4,1,12.84,1.59000035,,,0,0
,37135,12428,12279,Highway,1,0.12,1,25,770,1,0,0.15,4,1,23.37,0.318000037,,,0,0
,37136,12429,11075,Highway,1,0.39,1,38,1720,1,0,0.15,4,1,2117.80679,0.884187361,,,1210.4501,1210.4501
,37137,12429,11076,Highway,1,0.5,1,38,1880,1,0,0.15,4,1,2608.110219,1.291701332,,,4.6561,4.6561
,37138,12429,12427,Highway,1,1.21,1,30,1360,1,0,0.15,4,1,211.4548586,2.72271214,,,0,0
,37139,12430,2513,Highway,1,0.79,1,42,1620,1,0,0.15,4,1,829.850909,1.261375766,,,0,0
,37140,12430,7057,Highway,1,0.35,1,25,340,1,0,0.15,4,1,418.33,1.216255935,,,0,0
,37141,12430,11929,Highway,1,0.55,1,38,1440,1,0,0.15,4,1,283.3945061,0.962685635,,,0,0
,37142,12430,12311,Highway,1,1.3,1,29,510,1,0,0.15,4,1,0,2.925,,,0,0
,37143,12431,6965,Highway,1,0.32,1,48,1980,1,0,0.15,4,1,282.18,0.464023761,,,0,0
,37144,12431,12354,Highway,1,1.97,1,48,2160,1,0,0.15,4,1,93.42,2.856501241,,,32.45,32.45
,37145,12432,11077,Highway,1,0.5,1,39,1440,1,0,0.15,4,1,2417.24415,1.76827386,,,1860.9478,1860.9478
,37146,12432,11078,Highway,1,0.5,1,39,1400,1,0,0.15,4,1,2515.28892,2.047173478,,,0,0
,37147,12432,12435,Highway,1,1.08,1,25,360,1,0,0.15,4,1,0,2.862,,,0,0
,37148,12433,6963,Highway,1,0.5,1,37,770,1,0,0.15,4,1,432.4440631,0.886192043,,,0,0
